kepoi_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_count
0901.01,CANDIDATE,12.732624065,4.3970000e-06,-4.3970000e-06,4.87,9.700e-01,-9.600e-01,1
0902.01,CANDIDATE,83.924940320,7.9990000e-05,-7.9990000e-05,4.78,3.400e-01,-4.700e-01,1
0903.01,CONFIRMED,5.007316661,1.3890000e-06,-1.3890000e-06,6.96,1.750e+00,-6.200e-01,1
0904.01,CONFIRMED,2.211116989,2.6910000e-06,-2.6910000e-06,1.85,1.300e-01,-5.000e-02,5
0904.02,CONFIRMED,27.954133700,1.7270000e-04,-1.7270000e-04,1.90,1.300e-01,-6.000e-02,5
0124.01,CONFIRMED,12.691043870,2.2980000e-05,-2.2980000e-05,2.57,4.000e-01,-6.500e-01,2
0895.01,FALSE POSITIVE,4.409409243,5.8310000e-06,-5.8310000e-06,10.95,3.050e+00,-2.030e+00,1
0896.01,CONFIRMED,16.239470960,1.5750000e-05,-1.5750000e-05,4.14,3.800e-01,-1.500e-01,3
0896.02,CONFIRMED,6.308201629,7.0310000e-06,-7.0310000e-06,2.96,2.800e-01,-1.000e-01,3
0897.01,CONFIRMED,2.052349884,1.3700000e-07,-1.3700000e-07,13.12,2.010e+00,-1.180e+00,1
0898.01,CONFIRMED,9.770448600,1.4550000e-05,-1.4550000e-05,2.23,1.400e-01,-2.000e-01,3
0898.02,CONFIRMED,5.169804269,9.0360000e-06,-9.0360000e-06,1.66,1.100e-01,-1.500e-01,3
0123.02,CONFIRMED,21.222611950,2.9080000e-05,-2.9080000e-05,2.48,1.100e-01,-1.100e-01,2
0898.03,CONFIRMED,20.090170370,6.6300000e-05,-6.6300000e-05,2.25,1.400e-01,-2.100e-01,3
0899.01,CONFIRMED,7.113732570,1.2750000e-05,-1.2750000e-05,1.16,1.300e-01,-1.700e-01,3
0899.02,CONFIRMED,3.306551643,6.4000000e-06,-6.4000000e-06,0.91,1.000e-01,-1.300e-01,3
0899.03,CONFIRMED,15.368457370,4.0670000e-05,-4.0670000e-05,1.11,1.200e-01,-1.600e-01,3
0900.01,CONFIRMED,13.810203180,2.9680000e-05,-2.9680000e-05,4.56,1.330e+00,-8.800e-01,1
0911.01,CONFIRMED,4.093578461,8.9550000e-06,-8.9550000e-06,2.85,8.000e-01,-3.400e-01,2
0911.02,CONFIRMED,105.145959000,1.9970000e-03,-1.9970000e-03,3.43,9.600e-01,-4.200e-01,2
0912.01,CONFIRMED,10.848451800,1.6310000e-05,-1.6310000e-05,2.34,4.400e-01,-4.300e-01,2
0912.02,CONFIRMED,6.668332410,3.4490000e-05,-3.4490000e-05,1.18,2.100e-01,-2.200e-01,2
0913.01,CONFIRMED,4.082274889,2.4700000e-07,-2.4700000e-07,10.55,2.400e+00,-8.700e-01,1
0914.01,CANDIDATE,3.886655224,7.8220000e-06,-7.8220000e-06,1.87,3.600e-01,-1.500e-01,1
0904.03,CONFIRMED,42.140608900,3.1430000e-04,-3.1430000e-04,1.85,1.300e-01,-5.000e-02,5
0904.04,CONFIRMED,4.617490562,9.4500000e-06,-9.4500000e-06,1.62,1.100e-01,-5.000e-02,5
0904.05,CONFIRMED,10.198492550,3.2500000e-05,-3.2500000e-05,1.75,1.100e-01,-6.000e-02,5
0905.01,FALSE POSITIVE,5.795063956,5.0320000e-06,-5.0320000e-06,4.33,9.800e-01,-3.900e-01,1
0906.01,CONFIRMED,7.156815520,1.2010000e-05,-1.2010000e-05,2.47,1.000e-01,-2.000e-01,3
0906.02,CONFIRMED,17.648308510,5.4990000e-05,-5.4990000e-05,2.43,1.000e-01,-1.900e-01,3
0906.03,CONFIRMED,4.148107190,3.0530000e-05,-3.0530000e-05,1.08,4.000e-02,-9.000e-02,3
0907.01,CONFIRMED,16.514109890,3.3870000e-05,-3.3870000e-05,2.72,2.700e-01,-2.400e-01,4
0907.02,CONFIRMED,30.132929800,1.0130000e-04,-1.0130000e-04,3.14,3.200e-01,-2.700e-01,4
0907.03,CONFIRMED,4.790908090,2.2820000e-05,-2.2820000e-05,1.36,1.400e-01,-1.200e-01,4
0124.02,CONFIRMED,31.719810130,6.3100000e-05,-6.3100000e-05,3.09,4.900e-01,-7.800e-01,2
0907.04,CONFIRMED,99.641596200,6.6370000e-04,-6.6370000e-04,2.64,2.700e-01,-2.300e-01,4
0908.01,CONFIRMED,4.708326451,7.3000000e-07,-7.3000000e-07,10.60,2.850e+00,-2.560e+00,1
0909.01,FALSE POSITIVE,16.371986610,2.8180000e-05,-2.8180000e-05,540.37,3.925e+01,-5.842e+01,1
0910.01,CONFIRMED,5.392026903,6.6640000e-06,-6.6640000e-06,2.68,3.600e-01,-1.900e-01,1
0928.01,CANDIDATE,2.494170338,1.2640000e-06,-1.2640000e-06,2.42,2.400e-01,-1.200e-01,1
0929.01,CONFIRMED,6.491682808,1.6850000e-06,-1.6850000e-06,9.66,3.270e+00,-1.310e+00,2
0930.01,FALSE POSITIVE,3.044770796,4.4620000e-06,-4.4620000e-06,24.54,4.890e+00,-1.960e+00,1
0931.01,CONFIRMED,3.855603916,3.6800000e-07,-3.6800000e-07,13.61,3.800e+00,-1.350e+00,1
0932.01,FALSE POSITIVE,3.855599139,4.0030000e-06,-4.0030000e-06,3.57,1.000e+00,-3.300e-01,1
0125.01,CONFIRMED,38.478766290,4.7310000e-06,-4.7310000e-06,13.26,1.780e+00,-5.900e-01,1
0915.01,FALSE POSITIVE,37.601661282,5.7900000e-06,-5.7900000e-06,27.22,8.220e+00,-4.420e+00,1
0916.01,CONFIRMED,3.314947362,1.7050000e-06,-1.7050000e-06,3.94,1.110e+00,-3.700e-01,1
0917.01,FALSE POSITIVE,6.719690890,1.3940000e-05,-1.3940000e-05,4.37,1.060e+00,-5.700e-01,1
0918.01,CONFIRMED,39.643155200,1.0410000e-05,-1.0410000e-05,10.98,7.200e-01,-9.900e-01,2
0919.01,FALSE POSITIVE,51.425985780,1.2790000e-05,-1.2790000e-05,29.66,9.260e+00,-3.310e+00,1
0920.01,CONFIRMED,21.804516110,4.7330000e-05,-4.7330000e-05,2.60,4.700e-01,-1.900e-01,1
0921.01,CONFIRMED,10.281945930,1.8840000e-05,-1.8840000e-05,2.53,3.600e-01,-1.900e-01,3
0921.02,CONFIRMED,18.119930390,3.7010000e-05,-3.7010000e-05,2.95,4.200e-01,-2.200e-01,3
0921.03,CONFIRMED,3.784028670,1.0760000e-05,-1.0760000e-05,1.70,2.500e-01,-1.200e-01,3
0922.01,CONFIRMED,5.154481420,1.0260000e-05,-1.0260000e-05,2.94,6.300e-01,-3.900e-01,1
0126.01,FALSE POSITIVE,33.803643660,2.2780000e-05,-2.2780000e-05,20.70,3.240e+00,-4.860e+00,2
0923.01,CONFIRMED,5.743469797,7.2760000e-06,-7.2760000e-06,3.13,9.700e-01,-3.100e-01,1
0924.01,CANDIDATE,39.475909300,1.3170000e-04,-1.3170000e-04,4.06,1.310e+00,-4.400e-01,1
0925.01,FALSE POSITIVE,19.974485239,1.7500000e-06,-1.7500000e-06,26.56,8.310e+00,-2.770e+00,1
0926.01,CONFIRMED,3.166353562,2.5320000e-06,-2.5320000e-06,3.82,1.220e+00,-4.100e-01,1
0927.01,FALSE POSITIVE,23.899634407,4.7910000e-06,-4.7910000e-06,44.04,1.388e+01,-4.620e+00,1
0939.01,CONFIRMED,3.388012244,9.4900000e-06,-9.4900000e-06,2.11,3.300e-01,-4.100e-01,4
0939.02,CONFIRMED,5.839097610,2.0220000e-05,-2.0220000e-05,2.06,3.300e-01,-3.900e-01,4
0939.03,CONFIRMED,1.620467654,5.9240000e-06,-5.9240000e-06,1.57,2.400e-01,-3.000e-01,4
0939.04,CONFIRMED,10.681695100,5.1740000e-05,-5.1740000e-05,2.30,3.600e-01,-4.400e-01,4
0940.01,CONFIRMED,6.104849417,2.7110000e-06,-2.7110000e-06,3.18,1.700e-01,-1.900e-01,1
0127.01,CONFIRMED,3.578780566,1.8300000e-07,-1.8300000e-07,10.43,6.200e-01,-6.200e-01,1
0933.01,FALSE POSITIVE,3.187067566,8.7990000e-06,-8.7990000e-06,23.88,5.100e+00,-2.350e+00,1
0934.01,CONFIRMED,5.826657508,6.4340000e-06,-6.4340000e-06,4.09,6.000e-01,-4.900e-01,3
0934.02,CONFIRMED,12.412163470,5.7120000e-05,-5.7120000e-05,2.58,3.800e-01,-3.100e-01,3
0934.03,CONFIRMED,18.746490110,8.7630000e-05,-8.7630000e-05,3.05,4.500e-01,-3.700e-01,3
0935.01,CONFIRMED,20.860212290,2.3860000e-05,-2.3860000e-05,5.50,8.200e-01,-1.090e+00,4
0935.02,CONFIRMED,42.634278480,7.6740000e-05,-7.6740000e-05,5.22,7.800e-01,-1.030e+00,4
0935.03,CONFIRMED,87.647606800,4.1970000e-04,-4.1970000e-04,4.00,6.000e-01,-7.900e-01,4
0935.04,CANDIDATE,9.617314260,3.3500000e-05,-3.3500000e-05,1.94,2.900e-01,-3.800e-01,4
0936.01,CONFIRMED,9.467821474,6.1290000e-06,-6.1290000e-06,2.13,1.900e-01,-2.500e-01,2
0936.02,CONFIRMED,0.893040969,4.6100000e-07,-4.6100000e-07,1.24,1.000e-01,-1.500e-01,2
0128.01,CONFIRMED,4.942783419,2.4700000e-07,-2.4700000e-07,10.62,1.440e+00,-7.300e-01,1
0937.01,CONFIRMED,20.834267310,5.3580000e-05,-5.3580000e-05,2.74,6.900e-01,-2.200e-01,1
0938.01,CONFIRMED,9.946023570,2.0700000e-05,-2.0700000e-05,3.12,4.400e-01,-4.300e-01,3
0938.02,CONFIRMED,1.045621950,2.7170000e-06,-2.7170000e-06,1.45,2.000e-01,-2.000e-01,3
0938.03,CONFIRMED,5.714623960,3.2500000e-05,-3.2500000e-05,1.78,2.400e-01,-2.500e-01,3
0145.01,FALSE POSITIVE,102.964195200,5.7660000e-04,-5.7660000e-04,39.00,1.100e+00,-9.390e+00,1
1102.02,CONFIRMED,8.145159810,4.3800000e-05,-4.3800000e-05,3.43,5.000e-01,-7.000e-01,4
1102.03,CONFIRMED,18.998527900,1.7990000e-04,-1.7990000e-04,43.17,6.370e+00,-8.740e+00,4
1102.04,CONFIRMED,4.244390490,2.7170000e-05,-2.7170000e-05,2.07,3.000e-01,-4.200e-01,4
1103.01,CANDIDATE,90.124050700,4.4330000e-04,-4.4330000e-04,7.12,2.410e+00,-8.000e-01,1
0150.02,CONFIRMED,28.574269200,4.0600000e-05,-4.0600000e-05,2.32,1.900e-01,-2.000e-01,2
1168.01,CANDIDATE,856.672115000,9.5910000e-03,-9.5910000e-03,3.87,1.940e+00,-7.500e-01,1
1169.01,CANDIDATE,0.689210173,4.5000000e-07,-4.5000000e-07,1.32,1.900e-01,-6.000e-02,1
1170.01,CONFIRMED,7.343739640,1.1340000e-05,-1.1340000e-05,1.84,4.000e-01,-1.400e-01,1
1171.01,FALSE POSITIVE,0.445277068,1.4340000e-06,-1.4340000e-06,35.74,1.408e+01,-3.490e+00,1
0966.01,FALSE POSITIVE,0.379463865,2.8000000e-08,-2.8000000e-08,59.56,3.457e+01,-3.805e+01,2
0967.01,FALSE POSITIVE,9.880479780,1.5530000e-06,-1.5530000e-06,23.60,7.060e+00,-2.340e+00,1
0968.01,FALSE POSITIVE,4.648415600,7.8450000e-05,-7.8450000e-05,5.06,5.200e-01,-2.100e+00,1
0969.01,FALSE POSITIVE,17.512014768,3.2160000e-06,-3.2160000e-06,13.66,4.260e+00,-2.300e+00,1
0970.01,CANDIDATE,3.988602100,8.0340000e-06,-8.0340000e-06,34.39,4.710e+00,-1.099e+01,1
0971.01,CANDIDATE,0.533059312,,,133.56,2.598e+01,-7.791e+01,1
1044.01,FALSE POSITIVE,0.525154153,3.0800000e-07,-3.0800000e-07,23.61,5.280e+00,-2.850e+00,1
1045.01,FALSE POSITIVE,1.303861044,1.1920000e-06,-1.1920000e-06,27.85,7.530e+00,-3.250e+00,1
1046.01,FALSE POSITIVE,0.734524960,,,,,,1
1047.01,FALSE POSITIVE,2.555491760,3.0520000e-05,-3.0520000e-05,23.35,7.020e+00,-2.340e+00,1
0014.01,FALSE POSITIVE,2.947376671,3.2280000e-06,-3.2280000e-06,403.59,8.599e+01,-1.050e+02,1
0139.01,CONFIRMED,224.778935500,2.5690000e-04,-2.5690000e-04,7.67,1.330e+00,-1.200e+00,2
1104.01,FALSE POSITIVE,0.890110752,2.2120000e-06,-2.2120000e-06,1.25,1.200e-01,-7.000e-02,1
1105.01,FALSE POSITIVE,5.765733960,2.5840000e-05,-2.5840000e-05,7.47,8.900e-01,-2.500e+00,1
1106.01,CONFIRMED,7.426081230,1.8800000e-05,-1.8800000e-05,2.47,3.900e-01,-2.300e-01,3
1106.02,CONFIRMED,15.986893200,2.8280000e-04,-2.8280000e-04,1.62,2.500e-01,-1.500e-01,3
1107.01,FALSE POSITIVE,0.730945890,2.4970000e-06,-2.4970000e-06,17.12,5.060e+00,-1.600e+00,1
1108.01,CONFIRMED,18.925372460,5.2310000e-05,-5.2310000e-05,13.92,2.000e+00,-4.660e+00,3
1172.01,FALSE POSITIVE,0.933749106,1.1960000e-06,-1.1960000e-06,3.22,6.100e-01,-1.050e+00,1
1173.01,FALSE POSITIVE,2.037440623,9.6760000e-06,-9.6760000e-06,1.19,3.600e-01,-1.600e-01,1
1174.01,CANDIDATE,129995.778400000,0.0000000e+00,0.0000000e+00,2.99,1.600e-01,-2.100e-01,1
1175.01,CONFIRMED,31.592580900,4.3710000e-04,-4.3710000e-04,1.78,2.800e-01,-4.100e-01,3
1175.02,CANDIDATE,17.157236000,1.8620000e-04,-1.8620000e-04,1.55,2.400e-01,-3.600e-01,3
1176.01,CONFIRMED,1.973760850,9.9000000e-08,-9.9000000e-08,8.78,1.430e+00,-2.130e+00,1
0972.01,CANDIDATE,13.118962443,6.0390000e-06,-6.0390000e-06,8.25,4.500e-01,-2.500e+00,2
0133.01,FALSE POSITIVE,4.618767792,2.7370000e-06,-2.7370000e-06,7.48,2.170e+00,-1.170e+00,1
0972.02,CANDIDATE,7.821873280,2.2420000e-05,-2.2420000e-05,2.78,1.500e-01,-8.400e-01,2
0974.01,CANDIDATE,53.505761100,1.5960000e-04,-1.5960000e-04,2.52,1.600e-01,-1.200e-01,1
0975.01,CONFIRMED,2.785821236,5.2580000e-06,-5.2580000e-06,1.69,1.100e-01,-9.000e-02,1
0976.01,FALSE POSITIVE,52.569018670,5.4750000e-05,-5.4750000e-05,78.54,2.585e+01,-1.107e+01,1
1048.01,FALSE POSITIVE,3.411758679,9.5640000e-06,-9.5640000e-06,14.71,1.420e+00,-2.120e+00,1
1049.01,FALSE POSITIVE,0.525426427,4.2600000e-07,-4.2600000e-07,1.45,3.300e-01,-1.300e-01,1
1050.01,CONFIRMED,1.269091415,1.0110000e-06,-1.0110000e-06,1.41,1.000e-01,-6.000e-02,2
1050.02,CONFIRMED,2.853133997,4.3560000e-06,-4.3560000e-06,1.36,1.000e-01,-6.000e-02,2
1051.01,CONFIRMED,6.796853530,2.2470000e-05,-2.2470000e-05,2.01,6.200e-01,-2.000e-01,1
0146.01,FALSE POSITIVE,8.667822346,6.0200000e-06,-6.0200000e-06,67.37,1.641e+01,-3.046e+01,1
1108.02,CONFIRMED,1.475323222,4.3920000e-06,-4.3920000e-06,5.88,8.500e-01,-1.970e+00,3
1108.03,CONFIRMED,4.152461180,1.5840000e-05,-1.5840000e-05,7.62,1.090e+00,-2.550e+00,3
1109.01,FALSE POSITIVE,6.721078300,,,,,,1
1110.01,CONFIRMED,8.734885200,4.4250000e-05,-4.4250000e-05,1.59,5.200e-01,-1.700e-01,2
1111.01,FALSE POSITIVE,10.265476880,5.8870000e-05,-5.8870000e-05,1.81,5.000e-01,-1.500e-01,1
0151.01,CANDIDATE,13.447179100,1.2470000e-05,-1.2470000e-05,5.24,1.640e+00,-7.000e-01,1
1177.01,FALSE POSITIVE,3.305577989,7.1110000e-06,-7.1110000e-06,25.89,4.320e+00,-2.020e+00,1
1178.01,FALSE POSITIVE,4.800653901,4.1420000e-06,-4.1420000e-06,16.91,6.010e+00,-2.000e+00,1
1179.01,FALSE POSITIVE,15.066499010,1.2000000e-05,-1.2000000e-05,56.44,9.300e+00,-1.395e+01,1
1180.01,FALSE POSITIVE,34.820081580,1.2400000e-05,-1.2400000e-05,11.36,1.160e+00,-1.160e+00,1
1181.01,FALSE POSITIVE,0.651784374,1.9300000e-07,-1.9300000e-07,33.65,8.940e+00,-5.490e+00,1
0977.01,FALSE POSITIVE,1.353771892,3.7510000e-06,-3.7510000e-06,430.99,1.361e+02,-4.862e+01,1
0978.01,FALSE POSITIVE,18.954916330,5.7990000e-05,-5.7990000e-05,71.39,8.600e+00,-2.006e+01,1
0979.01,FALSE POSITIVE,4.348866254,7.7730000e-06,-7.7730000e-06,2436.69,4.975e+02,-8.085e+02,1
0980.01,FALSE POSITIVE,47.930945460,1.9040000e-05,-1.9040000e-05,68.02,1.594e+01,-1.449e+01,1
0981.01,FALSE POSITIVE,3.997514220,8.4330000e-05,-8.4330000e-05,2.98,6.000e-02,-6.000e-02,1
0982.01,FALSE POSITIVE,1.592633181,,,1.56,1.300e-01,-1.200e-01,1
0134.01,CANDIDATE,67.592375400,5.3350000e-04,-5.3350000e-04,12.10,2.250e+00,-2.760e+00,1
1052.01,CONFIRMED,17.029027860,7.5320000e-05,-7.5320000e-05,2.54,3.800e-01,-4.100e-01,4
1052.02,CONFIRMED,6.846192360,4.0360000e-05,-4.0360000e-05,1.67,2.500e-01,-2.700e-01,4
1052.03,CONFIRMED,67.832163800,9.1190000e-04,-9.1190000e-04,2.39,3.500e-01,-3.800e-01,4
1052.04,CONFIRMED,43.131214700,3.5820000e-04,-3.5820000e-04,2.39,3.500e-01,-3.900e-01,4
1053.01,CONFIRMED,1.224866441,4.1350000e-06,-4.1350000e-06,1.54,2.300e-01,-2.200e-01,2
1112.01,CONFIRMED,37.810264900,2.1470000e-04,-2.1470000e-04,2.33,7.200e-01,-2.900e-01,1
1113.01,CONFIRMED,25.934064060,7.9120000e-05,-7.9120000e-05,2.48,4.200e-01,-3.400e-01,2
1113.02,CONFIRMED,83.446348500,3.6950000e-04,-3.6950000e-04,2.73,4.700e-01,-3.700e-01,2
1114.01,FALSE POSITIVE,7.047100320,2.5880000e-05,-2.5880000e-05,25.20,6.770e+00,-3.940e+00,1
1115.01,CONFIRMED,12.992048530,5.1570000e-05,-5.1570000e-05,2.03,3.000e-01,-3.400e-01,1
1182.01,FALSE POSITIVE,11.116202110,1.2100000e-05,-1.2100000e-05,8.96,2.490e+00,-1.060e+00,1
1183.01,FALSE POSITIVE,1.922861499,2.0100000e-06,-2.0100000e-06,5.09,1.210e+00,-4.400e-01,1
1184.01,FALSE POSITIVE,0.635445336,2.0100000e-07,-2.0100000e-07,19.00,1.900e+00,-2.520e+00,1
1185.01,FALSE POSITIVE,1.665784138,6.9300000e-07,-6.9300000e-07,97.27,1.614e+01,-3.763e+01,1
1186.01,FALSE POSITIVE,55.663916700,3.5430000e-04,-3.5430000e-04,34.14,8.440e+00,-3.600e+00,1
0152.01,CONFIRMED,52.090816270,4.2060000e-05,-4.2060000e-05,7.14,1.330e+00,-1.090e+00,4
0983.01,FALSE POSITIVE,7.154860800,6.8910000e-05,-6.8910000e-05,7.41,5.460e+00,-9.900e-01,2
0984.01,CANDIDATE,4.287466680,1.5240000e-05,-1.5240000e-05,2.29,2.200e-01,-1.000e-01,1
0985.01,FALSE POSITIVE,2.002779769,7.6470000e-06,-7.6470000e-06,1.42,2.900e-01,-1.900e-01,1
0986.01,CONFIRMED,8.187394430,1.9440000e-05,-1.9440000e-05,1.92,1.300e-01,-1.400e-01,2
0986.02,CONFIRMED,76.049816300,8.7760000e-04,-8.7760000e-04,1.75,1.100e-01,-1.300e-01,2
0139.02,CONFIRMED,3.341799486,4.9540000e-06,-4.9540000e-06,1.67,2.900e-01,-2.600e-01,2
1054.01,FALSE POSITIVE,3.322694800,2.9750000e-04,-2.9750000e-04,15.33,2.900e+00,-8.170e+00,1
1055.01,FALSE POSITIVE,36.977088080,8.5050000e-05,-8.5050000e-05,38.60,1.156e+01,-1.156e+01,1
1056.01,FALSE POSITIVE,1.851409163,9.6930000e-06,-9.6930000e-06,20.42,9.550e+00,-4.140e+00,1
1057.01,FALSE POSITIVE,1.303859704,4.5450000e-06,-4.5450000e-06,0.98,2.000e-01,-2.500e-01,1
0147.01,FALSE POSITIVE,145.562492600,3.4260000e-04,-3.4260000e-04,40.15,1.209e+01,-6.530e+00,1
1116.01,CONFIRMED,3.749105745,7.0110000e-06,-7.0110000e-06,1.68,2.600e-01,-1.300e-01,1
1117.01,CONFIRMED,11.089566020,4.3970000e-05,-4.3970000e-05,3.51,3.600e-01,-1.010e+00,1
1118.01,CANDIDATE,7.372903440,2.7320000e-05,-2.7320000e-05,2.67,4.200e-01,-3.100e-01,1
1119.01,FALSE POSITIVE,7.244761260,2.3020000e-05,-2.3020000e-05,0.65,1.400e-01,-7.000e-02,2
1193.01,CANDIDATE,119.062488200,1.4790000e-04,-1.4790000e-04,10.40,2.820e+00,-1.890e+00,1
1194.01,CONFIRMED,8.707983090,2.9270000e-05,-2.9270000e-05,2.01,1.500e-01,-6.000e-02,3
1194.02,CANDIDATE,14.862307600,1.3040000e-04,-1.3040000e-04,1.57,1.200e-01,-5.000e-02,3
1194.03,CONFIRMED,4.176342760,2.4260000e-05,-2.4260000e-05,1.23,1.000e-01,-3.000e-02,3
0152.02,CONFIRMED,27.402298590,5.1360000e-05,-5.1360000e-05,3.63,6.700e-01,-5.600e-01,4
0987.01,CONFIRMED,3.179267286,3.2550000e-06,-3.2550000e-06,1.21,1.400e-01,-6.000e-02,1
0988.01,CONFIRMED,10.381224470,2.1310000e-05,-2.1310000e-05,2.18,1.500e-01,-1.000e-01,2
0988.02,CONFIRMED,24.570902300,1.0090000e-04,-1.0090000e-04,2.82,2.000e-01,-1.200e-01,2
0989.01,FALSE POSITIVE,81.221876000,1.9150000e-04,-1.9150000e-04,16.59,6.950e+00,-1.270e+00,4
0989.02,FALSE POSITIVE,0.817026268,4.3500000e-07,-4.3500000e-07,2.92,8.300e-01,-2.600e-01,4
0135.01,CONFIRMED,3.024092505,2.2500000e-07,-2.2500000e-07,12.14,7.900e-01,-9.500e-01,1
1058.01,FALSE POSITIVE,5.670155713,5.4410000e-06,-5.4410000e-06,5.85,2.810e+00,-1.220e+00,1
1059.01,CONFIRMED,1.022678654,2.7120000e-06,-2.7120000e-06,1.14,1.300e-01,-1.600e-01,1
1060.01,CONFIRMED,12.109687090,6.2320000e-05,-6.2320000e-05,2.98,4.600e-01,-6.900e-01,4
1060.02,CONFIRMED,4.757961030,3.4480000e-05,-3.4480000e-05,1.70,2.700e-01,-3.900e-01,4
1060.03,CONFIRMED,20.497275500,3.3400000e-04,-3.3400000e-04,2.96,4.600e-01,-6.900e-01,4
1119.02,FALSE POSITIVE,13.554805340,7.9200000e-05,-7.9200000e-05,0.62,1.200e-01,-7.000e-02,2
1120.01,FALSE POSITIVE,29.744546680,2.6970000e-05,-2.6970000e-05,20.06,1.580e+00,-1.580e+00,1
1121.01,FALSE POSITIVE,14.154024280,2.0240000e-06,-2.0240000e-06,53.25,8.430e+00,-5.180e+00,1
1122.01,FALSE POSITIVE,0.844786082,3.4700000e-07,-3.4700000e-07,35.27,9.140e+00,-4.930e+00,1
1123.01,FALSE POSITIVE,0.848483947,2.2400000e-07,-2.2400000e-07,32.11,1.012e+01,-3.360e+00,1
1124.01,FALSE POSITIVE,11.990975760,2.1200000e-05,-2.1200000e-05,37.47,1.115e+01,-6.850e+00,1
1199.01,CONFIRMED,53.529270200,2.6830000e-04,-2.6830000e-04,2.28,1.500e-01,-8.000e-02,1
1200.01,FALSE POSITIVE,0.393726813,3.8700000e-07,-3.8700000e-07,24.17,1.039e+01,-2.300e+00,1
1201.01,CONFIRMED,2.757584622,6.9350000e-06,-6.9350000e-06,1.01,1.100e-01,-1.300e-01,1
1202.01,CONFIRMED,0.928310036,2.1610000e-06,-2.1610000e-06,1.16,5.000e-02,-6.000e-02,1
0152.03,CONFIRMED,13.484576680,2.3000000e-05,-2.3000000e-05,3.39,6.300e-01,-5.200e-01,4
1203.01,CONFIRMED,31.884147300,2.0990000e-04,-2.0990000e-04,3.70,6.000e-01,-2.000e-01,3
0989.03,CANDIDATE,16.158111120,7.3930000e-05,-7.3930000e-05,86.13,3.608e+01,-6.600e+00,4
0990.01,FALSE POSITIVE,67.692139070,6.0200000e-05,-6.0200000e-05,175.98,7.271e+01,-1.102e+02,1
0991.01,CONFIRMED,12.062229620,2.7500000e-05,-2.7500000e-05,1.62,2.100e-01,-1.300e-01,1
0992.01,CONFIRMED,9.931463070,5.1860000e-05,-5.1860000e-05,2.41,3.900e-01,-3.500e-01,2
0993.01,CONFIRMED,21.853629050,9.2260000e-05,-9.2260000e-05,1.75,4.700e-01,-1.600e-01,3
1060.04,CONFIRMED,8.193450650,7.0890000e-05,-7.0890000e-05,1.74,2.700e-01,-4.000e-01,4
0140.01,FALSE POSITIVE,19.978670000,5.8700000e-05,-5.8700000e-05,6.85,2.900e+00,-1.560e+00,1
1061.01,CONFIRMED,41.805954400,2.1530000e-04,-2.1530000e-04,2.02,6.100e-01,-2.600e-01,1
1062.01,FALSE POSITIVE,15.451581840,8.5220000e-05,-8.5220000e-05,2.02,4.900e-01,-4.100e-01,1
1063.01,FALSE POSITIVE,89.698168533,4.4050000e-06,-4.4050000e-06,102.08,2.676e+01,-4.011e+01,1
1064.01,FALSE POSITIVE,1.187352427,2.5300000e-07,-2.5300000e-07,67.35,2.004e+01,-1.642e+01,1
0015.01,FALSE POSITIVE,3.012476582,1.1610000e-06,-1.1610000e-06,65.25,1.912e+01,-1.272e+01,1
0148.01,CONFIRMED,4.778003060,3.3820000e-06,-3.3820000e-06,1.85,1.300e-01,-1.400e-01,3
1125.01,FALSE POSITIVE,7.814839231,9.0960000e-06,-9.0960000e-06,5.33,1.690e+00,-5.700e-01,1
1126.01,FALSE POSITIVE,29.745249900,3.3230000e-04,-3.3230000e-04,3.60,5.100e-01,-5.000e-01,2
1127.01,CONFIRMED,5.326672990,1.9620000e-05,-1.9620000e-05,2.26,7.400e-01,-2.300e-01,3
1187.01,FALSE POSITIVE,0.741057213,1.1600000e-07,-1.1600000e-07,26.67,5.230e+00,-2.230e+00,1
1188.01,FALSE POSITIVE,2.988085455,6.2060000e-06,-6.2060000e-06,21.81,5.070e+00,-2.020e+00,1
1189.01,FALSE POSITIVE,2.783883492,2.3490000e-06,-2.3490000e-06,67.17,1.017e+01,-1.886e+01,1
1190.01,FALSE POSITIVE,0.393727296,4.1400000e-07,-4.1400000e-07,23.05,5.790e+00,-1.940e+00,1
1191.01,CONFIRMED,8.172426440,2.6830000e-05,-2.6830000e-05,3.29,4.400e-01,-1.900e-01,1
1192.01,CANDIDATE,1295.362215000,8.4630000e-03,-8.4630000e-03,57.82,2.068e+01,-9.440e+00,2
0993.02,CONFIRMED,13.060793600,1.0530000e-04,-1.0530000e-04,1.45,3.800e-01,-1.300e-01,3
0994.01,CANDIDATE,4.298920100,2.0100000e-05,-2.0100000e-05,2.12,2.700e-01,-2.700e-01,1
0995.01,FALSE POSITIVE,25.951846100,1.6570000e-04,-1.6570000e-04,22.32,3.730e+00,-1.990e+00,1
0996.01,FALSE POSITIVE,25.951853600,1.4080000e-04,-1.4080000e-04,24.60,3.550e+00,-1.890e+00,1
0997.01,FALSE POSITIVE,5.686287390,1.2270000e-05,-1.2270000e-05,4.50,1.670e+00,-5.300e-01,1
0136.01,FALSE POSITIVE,15.663886949,7.0550000e-06,-7.0550000e-06,27.36,3.780e+00,-7.020e+00,1
